n,k=1,k=2,k=3,k=4,k=5,k=6
24300.0,1.418823807016573,1.4190319431455316,1.4188016244874788,1.418491275702744,1.418937391239686,1.418301367770774
24400.0,1.4189717303567886,1.4186889508936054,1.4188123722550536,1.4183196705004517,1.4191501304517233,1.4182653084170815
24500.0,1.4192671837242115,1.4195516884970185,1.418786972162693,1.4188554612885782,1.4192491791807849,1.4185739223186324
24600.0,1.4186706339404227,1.4189017716663437,1.4182457736051792,1.4188761856369196,1.4188897916621803,1.4187417997109537
24700.0,1.4186733068355895,1.4183462587599631,1.4184000361254991,1.4188207358373945,1.4187625299080393,1.4187473648359419
24800.0,1.419801850465671,1.4190439712332235,1.4185535507715328,1.4184719213587376,1.4185187182324128,1.4185367384364518
24900.0,1.4187680262008722,1.4194105654406335,1.4187851666223317,1.4186850136986395,1.418893679216909,1.4191681413350032
25e3,1.4183073598866216,1.418929376581342,1.418944107579841,1.418772866858173,1.418724767144158,1.4190930930472057
25100.0,1.4197345737175802,1.4185385265150983,1.4189784160727281,1.4190120797828392,1.4190129552861122,1.4184491844852698
25200.0,1.4187853890342974,1.4186007037601205,1.4186002057092204,1.4186898556160201,1.4185826708690235,1.4186814610597676
25300.0,1.4194072147935584,1.4193116892115505,1.4190237179954264,1.41867443229441,1.4186374703655718,1.4185163512709964
25400.0,1.4182944504810222,1.4192944095215103,1.4187261109560447,1.4188628669692065,1.419079744699481,1.4186337659990444
25500.0,1.4182612072994476,1.419038939879003,1.418830884441479,1.4188648897690812,1.4185641829404454,1.4185656237003597
25600.0,1.4189114540322594,1.4191278872460584,1.419054060355417,1.4186190337916806,1.418836465769624,1.418946006414336
25700.0,1.419504066117259,1.418379915158949,1.4187655506482628,1.4182856723716712,1.4190249501942598,1.4189080177226876
25800.0,1.419253440513665,1.4191759806546589,1.4194395132402453,1.418619879924213,1.4187762155673085,1.4183281138371469
25900.0,1.41916952044659,1.419313579480726,1.4184639652417823,1.418794556101025,1.4189262276721906,1.4187320349260522
26e3,1.418968372209212,1.4189296532212885,1.4185680735013353,1.4189833802080976,1.4190397339575351,1.4188829088747243
26100.0,1.418465908425141,1.4187677758152144,1.4191047247734598,1.4184843080714298,1.4193676256245105,1.4188463434481386
26200.0,1.4190048325934612,1.4187558044479875,1.419013235837438,1.4186833435350659,1.4187951492987831,1.4187660342969866
26300.0,1.4187964906771335,1.4191702750838282,1.418649912935379,1.4187569973147631,1.4187245643677142,1.418273934627639
26400.0,1.4187456767390243,1.419092742980982,1.4189756241832254,1.418961680437628,1.4187520141643837,1.4184198511253212
26500.0,1.4176222133666605,1.4190083222567107,1.4190374181592431,1.4185999377033887,1.418681582693822,1.4187855830772258
26600.0,1.4180908822433742,1.4183597784467612,1.4189809407366325,1.4191028822738811,1.4188920214914884,1.4186365211019287
26700.0,1.4192300667815145,1.4186467322669345,1.4191608567785279,1.4190020415243123,1.4187848476116756,1.4189694947399494
26800.0,1.4184397673649456,1.4187833685517512,1.4188432869491396,1.4188311606848016,1.4190322351762539,1.4184285076444914
26900.0,1.4194295736268159,1.419263930303035,1.4184286474836163,1.4188479402604788,1.4190902556322191,1.4191151964081066
27e3,1.418570945694392,1.4186418987394007,1.4190697018480845,1.4191335341464881,1.4186419580648553,1.419069948861095
27100.0,1.4188172281659177,1.418548872410556,1.4193359332222986,1.418712118172268,1.4189534667162984,1.418895679836368
27200.0,1.41946246900886,1.4193362648839474,1.4191443414599214,1.4185312352455324,1.4190662880629423,1.4191286138038055
27300.0,1.419366065721637,1.4189102271489913,1.4190549744467646,1.418518516423077,1.4186699970323562,1.4184488978746936
27400.0,1.4189844947657804,1.418622536893789,1.418531955785249,1.4188182916736927,1.4189021665237254,1.419056103110753
27500.0,1.4189986905870438,1.419044069245637,1.4190684603118742,1.418517215250346,1.4184777100402748,1.4182868845457233
27600.0,1.4192159231443062,1.4184713200445713,1.4183466267045108,1.4185603044896875,1.4188383863514402,1.4193206592104366
27700.0,1.419350017891558,1.4183013587577151,1.4188536564165213,1.4185531619682765,1.4190855454869717,1.4189573954983496
27800.0,1.4188744508474604,1.4188442592905937,1.4189033125880246,1.4184762788359173,1.4184737836336276,1.4182729116286312
27900.0,1.418986824918491,1.418263386472808,1.4189841679063397,1.4184742291084564,1.4193408098339853,1.419084748952973
28e3,1.418695867333098,1.4184615239526983,1.418891465664174,1.4186061359292954,1.4187907046302135,1.4187194468727151
28100.0,1.4183411204223804,1.4185600493995867,1.4187980649098542,1.4187344033417828,1.4185111790582625,1.4185386503863637
28200.0,1.4187565740270585,1.4188684219102856,1.4195308411402048,1.419030135879124,1.4189378182585763,1.4186154651070229
28300.0,1.4190382408131745,1.4186500428901638,1.41905004740496,1.4191738999262948,1.4189126181880285,1.4188067361503804
28400.0,1.4193763350225268,1.4189853974952575,1.418485112641618,1.418804500645602,1.41865598523717,1.4183994280743306
28500.0,1.4194464516495513,1.4190760474002853,1.4188225485204848,1.4188067714585322,1.418820803008511,1.4187769845888425
28600.0,1.4192571609958835,1.4188202476655747,1.4188270363938467,1.4186563049342513,1.418727852447808,1.4186352700808165
28700.0,1.417771383406045,1.4188741986336786,1.418016529675127,1.4185056656983333,1.4180780001594,1.4189426194996935
28800.0,1.4193265716015233,1.4191757840280754,1.4185910985865238,1.419025897671599,1.4180910536764362,1.4182480663009993
28900.0,1.4188826733339928,1.4190761913928762,1.4187250702770953,1.419056971664532,1.4189467928353916,1.4187142390963932
29e3,1.4198731739947075,1.418678605280836,1.4187479030759438,1.4187769946702913,1.4187613775356085,1.418793457093566
29100.0,1.419511260459837,1.4185531506981528,1.4182853242459248,1.418940674236187,1.4185605368005845,1.418329839342786
29200.0,1.4186660518353487,1.4191035282792575,1.4187197777069238,1.4188979074476846,1.4188405989199713,1.4192424741263587
29300.0,1.4184300745827851,1.4189442029539452,1.4187469846585254,1.4184503719550723,1.4185950595411263,1.4184779675258512
29400.0,1.4183834207987704,1.418480198784737,1.4193632759675427,1.4182655431889661,1.4192187577046618,1.4185280882442364
29500.0,1.418418505829617,1.4198580183191152,1.4193677561016194,1.4186830414201597,1.4186108450874904,1.4189090918974645
29600.0,1.4196974569959873,1.4185898607823266,1.418686751266859,1.4190018916472045,1.418856198521993,1.4181970238438433
29700.0,1.4187060781318441,1.4194420607103608,1.4188958036278845,1.4188681597489272,1.419107695992357,1.4189599269291924
29800.0,1.4194935101683126,1.418387041998611,1.4188467852787752,1.4188092289957561,1.418930982396152,1.4184802107510663
29900.0,1.4191457337465536,1.4184617622891507,1.419189551042011,1.4184011718658354,1.4185614641837745,1.4187649973539012
3e4,1.4190623453947104,1.4190587693283812,1.418882302000835,1.4184189536351075,1.4188032794774674,1.4188655764176576
30100.0,1.4187638980960713,1.4182037328502124,1.418727691559156,1.4189644436646711,1.4189056920120813,1.4186386642438595
30200.0,1.4187598758948445,1.4185317849770662,1.4187166428271216,1.4187317580058696,1.419022647539216,1.4187365146292197
30300.0,1.4186986414254192,1.4190741305732948,1.4188336864233955,1.4190335027884697,1.4184286669192285,1.4187801495528545
30400.0,1.4184632820342336,1.4190378832264279,1.4192431865444122,1.418584856137943,1.418536615927633,1.4187105481043092
30500.0,1.4192519947797446,1.4195649953312148,1.4186117804972207,1.4189366846551,1.4190785235408794,1.4189465655554638
30600.0,1.4182578735102627,1.4189357422521405,1.41921564236396,1.418751372045629,1.4187116086579186,1.4188926231191539
30700.0,1.4189199661223477,1.4187542473131762,1.4188545340825964,1.4191603234872487,1.4190744613075377,1.4191949929153849
30800.0,1.4187929684884322,1.418576981401036,1.419264958403499,1.4192284021281334,1.418775554381552,1.4188395974792538
30900.0,1.4191713511331792,1.4197009636499829,1.4189638880731636,1.4184949783381244,1.4189835845492254,1.4191188375140724
31e3,1.4189312728876773,1.4188685557079892,1.4192423192004346,1.4188551797487652,1.4182663721789497,1.4192868232094635
31100.0,1.4196607567247583,1.4184844492585627,1.4184849507743977,1.418522934050504,1.4191892290294852,1.4188539158655955
31200.0,1.4182221741640921,1.4192165249797308,1.4193660457302821,1.4190737691219044,1.4191183578606101,1.418838187231543
31300.0,1.4189640454165293,1.4189518341669078,1.41925817379103,1.4190765912780983,1.4181578574970686,1.4186824922991164
31400.0,1.4197920516099753,1.4192828759032499,1.419329052209934,1.4186847359492265,1.4186832816889352,1.418901997806552
31500.0,1.4184935990942404,1.4188608662245545,1.4192601611837372,1.4189779248092578,1.4184726987122391,1.419072929335873
31600.0,1.4195428209825571,1.4187329691064368,1.4193656553864733,1.4183731738528245,1.4188952008725857,1.418831398912042
31700.0,1.419316747806506,1.4192107587305707,1.4183865009773515,1.4192134571082005,1.4182552562374033,1.418492012059325
31800.0,1.4186730352153984,1.4191498480944393,1.4185817509651981,1.4184908490048542,1.4187133301129873,1.4190448123523562
31900.0,1.4186313156716466,1.4188283962184687,1.4187950874695086,1.4187106207000426,1.4189669719782523,1.4193755235188295
32e3,1.4185063240819669,1.418572978973747,1.4191962495794268,1.4189229683343147,1.4188736895537513,1.4188686562946031
32100.0,1.418138461024718,1.419243155934461,1.4192513894063237,1.419002980319365,1.4186208813912584,1.4184851336513484
32200.0,1.4190982345196903,1.418655121784795,1.4189493004311409,1.41828973203386,1.4186602960321868,1.4186444584103541
32300.0,1.4180995578605682,1.4188213992820118,1.4190287953572844,1.4193697101513412,1.4187236027810657,1.4184473605587475
32400.0,1.418863913680434,1.4187150019043018,1.419057756778082,1.4185173585470783,1.4189414372091478,1.4188144977243144
32500.0,1.4191923185337374,1.4187664977512306,1.4185848508160308,1.4188017418574486,1.4186501950078134,1.4188865277571983
32600.0,1.419397026868271,1.4188153698628418,1.419093662853915,1.4189199497724767,1.4188857255516663,1.4190887483882935
32700.0,1.418500260954121,1.4189187549320947,1.41876553674475,1.4187342859898098,1.4187527418622627,1.4185486846921669
32800.0,1.418200967515821,1.4193574068135806,1.4188350284088218,1.4186152122432671,1.419008171717188,1.4188806641829776
32900.0,1.4191630735106617,1.4194037557511203,1.4189633189243713,1.4185501663800801,1.4189106879493074,1.4191453990262235
33e3,1.419223694156588,1.4190890797964293,1.4188109932516901,1.4189931444892079,1.4187984443825519,1.4186189016442707
33100.0,1.4190635334026274,1.4180492534497182,1.4186703989599385,1.4189976822664128,1.4184390514633516,1.4191445908637963
33200.0,1.4189440049154214,1.4189800381515172,1.4184593901487283,1.4189504790202916,1.4186254162502683,1.4188155598867378
33300.0,1.4185391442039033,1.418568087227153,1.4189226737059109,1.418733694532133,1.4186819957718293,1.4189458504078045
33400.0,1.4191602377253556,1.41867333670744,1.418632110221104,1.4189453872322697,1.418731297671988,1.4189417463689415
33500.0,1.4192242434309559,1.4191081459934094,1.4190855312548103,1.4188585925484447,1.4187939431751886,1.4186791612204872
33600.0,1.4189004265987624,1.4185588581715254,1.4189664460465603,1.4188174768303694,1.4187837163180215,1.4187178989173335
33700.0,1.4188701316047934,1.418792026381017,1.4185530269178226,1.4182226553765382,1.4184221236885513,1.4190101141221978
33800.0,1.4192078034793756,1.4190657069165102,1.4184125674107049,1.4188267750583863,1.4191139897688005,1.4187669036607828
33900.0,1.419246338765557,1.4192767096015284,1.418918367636403,1.4189031036469886,1.4190393634662022,1.419261533103131
34e3,1.419924687843244,1.4187739106488322,1.4189631297441039,1.4191496624260722,1.4187710113268017,1.4190381510429246
34100.0,1.4187497622746914,1.4185173630950771,1.4182615958872327,1.4188382435505476,1.418693330116445,1.4187055240673432
34200.0,1.4190234211343202,1.4186949266346482,1.4186917188566752,1.4188270001052974,1.4186423879092989,1.4190055715065495
34300.0,1.4186883077191283,1.418659201721222,1.4187376077052023,1.4183522801483814,1.4187480991760915,1.4190485418509526
34400.0,1.4187517144998478,1.4189451577220111,1.419079737784732,1.418480864181354,1.4186446364156404,1.4188851600388637
34500.0,1.4190220273637166,1.4188669992489646,1.418794666902905,1.4187736202585084,1.4188791976287158,1.4190219182434014
34600.0,1.4192278997098517,1.4186772891993196,1.4189462169195406,1.419127232976992,1.419190182772989,1.4187481850587726
34700.0,1.4191525881123042,1.4184035831503434,1.4183750961048731,1.4185976654432317,1.4187469982377507,1.4191706180053711
34800.0,1.4184551883376906,1.4182735702701497,1.4188444309183819,1.4184582442964302,1.4189418257541695,1.4188943074229023
34900.0,1.4190766146458687,1.4190572245727175,1.4189968147755019,1.4186915748898528,1.4187448544443435,1.4189636131548138
35e3,1.418534632263337,1.4192968434343158,1.4187846533607928,1.4186488289013304,1.4185853072271466,1.4188134709429057
35100.0,1.4189836074196167,1.4188638815829142,1.4189346030532608,1.4187695214726181,1.4187504764585839,1.4192430244786136
35200.0,1.4192735397830658,1.4185909229253642,1.4187148710199327,1.4189766282508147,1.418884837412102,1.4190503803480017
35300.0,1.4198315899112703,1.4188615470111143,1.418519150727633,1.4188734015546565,1.41902846292813,1.4189555402065104
35400.0,1.418373265580305,1.4189021543421252,1.4188266660435642,1.4189550546972252,1.4190980228111372,1.4184437987867629
35500.0,1.4192842903646719,1.4191579809547341,1.4185687903145878,1.4187198871003692,1.4185790555128877,1.4189513715086401
35600.0,1.418547028679558,1.4187630541852922,1.4183564238367412,1.4189136797327306,1.4185106060870527,1.418536170746571
35700.0,1.4189198487480719,1.418876278947949,1.4187846940190942,1.41874605205344,1.4189684809073837,1.4188937061503795
35800.0,1.4188942449782151,1.4189634284862802,1.419249429271338,1.4187274336805595,1.4189416949709273,1.4191838504614835
35900.0,1.419104221645094,1.419147318026314,1.4192374550612714,1.4185170402883367,1.4190117146626269,1.4186157298747195
36e3,1.4187626973961638,1.41883704226228,1.41885715519655,1.4190459758189389,1.418712250859789,1.41887362515961
36100.0,1.4195087604040295,1.4188033346287001,1.4186491577819476,1.4186791655284692,1.4190580836862792,1.4184986896422591
36200.0,1.419748410001909,1.418706494430332,1.4183024097077863,1.4190733969642089,1.4188363882501795,1.4189393182210555
36300.0,1.4195389646304457,1.4189240301762884,1.4190352471979502,1.4187428340661852,1.4187474085035754,1.4187044015934145
36400.0,1.418558082515105,1.4189990560393622,1.4187651730080966,1.4187295914009335,1.4188204705535103,1.418721866154374
36500.0,1.4184075498690902,1.4188845053681969,1.4190891027640902,1.4188001549188751,1.4188783092779262,1.4188363966637272
36600.0,1.418567513296157,1.418977620802675,1.4188615046358677,1.418123407161175,1.41869966582316,1.418960229559917
36700.0,1.4185939395968372,1.4193978021290616,1.419115680496985,1.4192854155600345,1.4189882563421061,1.4185346342150684
36800.0,1.4195904268820951,1.418826118532089,1.419016193713235,1.4188608533975873,1.418773446582106,1.4189947402948084
36900.0,1.4192441220901821,1.4189386180986816,1.419381059656379,1.4191587495001614,1.418835443778847,1.418896708520037
37e3,1.4191156521505692,1.4184747640258222,1.418686986210564,1.4190388031269756,1.4188099672761967,1.4190407606496653
37100.0,1.4189460251668073,1.4187069532299708,1.4191324157482819,1.4189352946111888,1.418692511861553,1.4188468241650798
37200.0,1.4188177617779791,1.4186837811580344,1.419008057377546,1.4188386567647517,1.418096753723782,1.4186284517921055
37300.0,1.4192174287997963,1.418626587172663,1.4184352814138983,1.419039782757855,1.4188467673898044,1.4189140760038603
37400.0,1.4190249221903466,1.4188144282541884,1.4190446935497296,1.4187462489484801,1.4187820918233676,1.4185303802045315
37500.0,1.4190563397974323,1.4194379772274766,1.4187122111425554,1.4187831418767294,1.4190460718912883,1.418633870702749
37600.0,1.4189275303782711,1.419398522800115,1.4188751554416956,1.4188414861457195,1.4186675874393906,1.418840019630628
37700.0,1.4183801729039978,1.4190767256403876,1.4185127027197464,1.4184263975860285,1.4187099508459962,1.418417677599934
37800.0,1.4185227948324541,1.4191615519766496,1.418831936806106,1.4187205724913803,1.4189393110750557,1.4190652683664637
37900.0,1.419285252515058,1.4189437898035775,1.418344726246097,1.4190562790518313,1.4189882863159722,1.4190902818372473
38e3,1.418976583838333,1.418835054112445,1.41897144439025,1.419175987974316,1.4188514845227245,1.4189020293406147
38100.0,1.419150890346961,1.4190990551438538,1.418771390078761,1.4185752404034242,1.4185173884489768,1.4188897855470306
38200.0,1.419009273763898,1.4187808378069278,1.4190388236905158,1.4188335835155506,1.4188214511231017,1.4188264439754357
38300.0,1.4191824734451364,1.4189832657880252,1.4188300207052154,1.4185079158616214,1.4186662691691785,1.418749517475088
38400.0,1.4191258613517688,1.4188053129660523,1.4187851771240372,1.418484360285009,1.4185556994960509,1.4186220237771954
38500.0,1.4189517007625536,1.4190370065628968,1.4187967957385341,1.4185638412758006,1.4186899897020775,1.4186528294113463
38600.0,1.4190176360616438,1.4189140608694446,1.4189390341599755,1.4189684054310892,1.41855690783961,1.4187545594102215
38700.0,1.4192264034996784,1.4189747464150257,1.418310847629424,1.4189202883451755,1.4188873859035664,1.4192189443681824
38800.0,1.4188336742265995,1.4188315600038157,1.419102608235742,1.418772298702719,1.418984638805349,1.4188369390799445
38900.0,1.4190753719060447,1.4188404791752138,1.4187940132321266,1.4191821752452032,1.4188517447444102,1.4184819950220906
39e3,1.4188834002516082,1.4191103435564336,1.41923856603298,1.41925747916985,1.4188654448295503,1.4186431059137394
39100.0,1.419141552970614,1.4191191696801617,1.4188844423757943,1.4192552236498306,1.4191269536465805,1.4188731572108801
39200.0,1.4187711765437079,1.4190319311866024,1.4191195180768568,1.4190503736878661,1.4187395048653022,1.4188540911568706
39300.0,1.41829289994725,1.4190853320750656,1.4186699424353733,1.4190563518639598,1.4187544012561362,1.4188305172486857
39400.0,1.4192705680679472,1.4189700155593032,1.418995451026321,1.418936374323531,1.4187549236369694,1.4189167173232398
39500.0,1.4191306547240536,1.41866996051367,1.4189173321113115,1.4187535419136794,1.4189684511946445,1.4185047687628876
39600.0,1.4189656080973583,1.41858904542463,1.4188155635052973,1.4192251420961557,1.4192539509326911,1.4188255513144625
39700.0,1.419091235346506,1.4190640582397143,1.4193557977131002,1.4189713499494987,1.4189225237300305,1.4187589497323398
39800.0,1.4182984630957223,1.4184896236102096,1.4188694921703953,1.4188085513762236,1.41880420466546,1.4190548408664627
39900.0,1.419176480485699,1.4190741369725066,1.4188580177447687,1.419076468838796,1.4187916074549465,1.4186881656396473
4e4,1.4191829784290315,1.4188077269951658,1.418653654321633,1.4186779473835325,1.4187671214783757,1.4187865623971303
40100.0,1.4183881188177498,1.4184457655339715,1.418983758343922,1.4187210427963353,1.4183593441889224,1.4188066427854913
40200.0,1.4195701194799468,1.4190766266612076,1.4188776895463662,1.418938461824233,1.4190526572430873,1.418839672720106
40300.0,1.4188594203227631,1.4184594560081014,1.4186698339263977,1.4187688386604889,1.4191627034074563,1.4186239451401963
40400.0,1.4184008434052626,1.4190873072504468,1.4188030219485528,1.4188104577987644,1.4187689695631147,1.4184485213923643
40500.0,1.4180661094855844,1.4188366365848488,1.4187273408234966,1.4184421695704998,1.418736870696208,1.418818979754258
40600.0,1.4187270474043674,1.4188591773936012,1.4185336143794163,1.419077801036601,1.418974080422029,1.4186088976324729
40700.0,1.4191793634230523,1.4188979988834565,1.4187645462795886,1.4190870410525815,1.418681292924367,1.4184708850910668
40800.0,1.418853978583354,1.418861977392405,1.4191444502404884,1.419118006884279,1.4189657439471985,1.4189304683332409
40900.0,1.4185971050454567,1.4187580154684363,1.4187401921268035,1.419224983214126,1.4189992679776278,1.4188284868502699
41e3,1.4191709323508788,1.4190489981519185,1.4188011697226492,1.4190484198334585,1.4191077861494312,1.419161718903275
41100.0,1.4187776643743568,1.4185468602369522,1.418911149355793,1.419039459090129,1.4188452483170184,1.418834921461695
41200.0,1.4195923881338455,1.419175982942242,1.4189571017083376,1.4188671688004517,1.4189922328543083,1.4187957138299199
41300.0,1.418803596726642,1.4185541714513559,1.4190649312944343,1.4190959646813242,1.4186662637373777,1.4191333299905573
41400.0,1.4192482886762716,1.4190087019973712,1.418936271730562,1.4188676356872754,1.4190016186142096,1.4188193568329348
41500.0,1.4192914394449045,1.4193768892098624,1.4189854221569522,1.4187474683049466,1.419004224397908,1.4191073561344205
41600.0,1.4193028705259585,1.419195042477944,1.4189857733041444,1.4189267601322295,1.4190978242813368,1.4189036012769027
41700.0,1.4188549415805172,1.4189796590192632,1.419148098485512,1.4187016356945863,1.4189857881686812,1.418731355783252
41800.0,1.4190344973676867,1.4193211853456844,1.418866635528019,1.4190086842946659,1.4188563023324345,1.4188214629886926
41900.0,1.4185970042295233,1.4190655747553729,1.4185453939256845,1.4192748995459108,1.4191788204222138,1.4189859997694123
42e3,1.4189696662897644,1.4188000915194796,1.4187291443762369,1.418919525773908,1.419054277853528,1.4189587181715484
42100.0,1.4185234925424326,1.4190691640763538,1.4189645004378697,1.418848755240462,1.4192217760936974,1.418715693514775
42200.0,1.418983293708234,1.4191448732079779,1.4192817033326628,1.4188813587659763,1.4190822011187056,1.4188277777877387
42300.0,1.418205511728841,1.4186023575190083,1.4182565283602209,1.4187968204885741,1.4190328804171917,1.4188080954506765
42400.0,1.4190164545782764,1.4180917122118866,1.4191771530259663,1.4190464220487753,1.4188534395858154,1.4190923673945768
42500.0,1.4191709791862726,1.4190194136799898,1.418811179831478,1.418579562337962,1.4190273605323982,1.4187067474194286
42600.0,1.4191806196668828,1.418827746960727,1.4188208341599118,1.4187956007655962,1.4189845980101206,1.4187735143664368
42700.0,1.4196956445022002,1.4190219015602454,1.4186303645957363,1.4188469269536372,1.4188325077876618,1.4188875688696876
42800.0,1.4190146766546052,1.4186622634671664,1.4190269132694853,1.418996608273914,1.419075474044583,1.4191037727537363
42900.0,1.4190926490685432,1.419270909060083,1.4185780754892794,1.4187305908255978,1.4187806654619977,1.418898509198388
43e3,1.4191096404704182,1.4189558054558788,1.4190076169859258,1.4191303380229285,1.4186805436611258,1.4188012730355672
43100.0,1.4185611864920487,1.4195365894690184,1.419168028819702,1.4187694297650668,1.4184561450426951,1.4186633960939512
43200.0,1.4188188011765814,1.4185877485611893,1.4191728631720515,1.418771676311938,1.418822349207989,1.4189948072318141
43300.0,1.4192636700577486,1.4191540429620026,1.4185788063256108,1.4190741812211753,1.4189139469813827,1.4189425548189725
43400.0,1.41823315638118,1.4189463661138166,1.4191482172633554,1.4187812868420207,1.419187146052013,1.4188571171716744
43500.0,1.4185059038879877,1.4184169774794602,1.4185562913668064,1.418673494536299,1.419110063010842,1.4189582679907589
43600.0,1.4187537019788359,1.41896692514169,1.41911698672401,1.418731520949951,1.4190897107063318,1.4188181706012544
43700.0,1.418960506967113,1.4192445134178269,1.4184127029848876,1.4188383211256148,1.4187692997669115,1.4186970814039763
43800.0,1.4188729294012778,1.4187846448627144,1.4192177873302336,1.4186136005621095,1.4190137912317053,1.4190125556032738
43900.0,1.4190722297322782,1.4189213544170292,1.4190275513011015,1.4190136399932711,1.418815649986833,1.4187068787789425
44e3,1.4185214075094448,1.4190478786953853,1.4187371668512383,1.4189008123606468,1.418787992013189,1.418641984324676
44100.0,1.4189281681199095,1.4188551039178094,1.4189024984829484,1.4186413585637712,1.4185846530771133,1.4186924254110773
44200.0,1.4190051496423985,1.4187967840751468,1.4190446415860154,1.4188300604733102,1.41873209968452,1.418707857438572
44300.0,1.4192237287501615,1.4186577376837561,1.4190923576204741,1.4183317194112743,1.4190720318402634,1.419294560555023
44400.0,1.4189762930234437,1.4190356259186194,1.4186769246565878,1.419134080199025,1.4189502878946725,1.4187048873791541
44500.0,1.4187131368921542,1.4193757803751097,1.4190508571739626,1.4183466369462767,1.4188569053053603,1.4186411551465579
44600.0,1.4192435435750597,1.4187836918211933,1.4193095170123529,1.4187115447128835,1.41867406661294,1.4187590846351963
44700.0,1.418907216286912,1.4187061933630272,1.4189681661509528,1.418603655437116,1.4192389375128525,1.4188471917755174
44800.0,1.418347392246071,1.418343753279551,1.4190083561990723,1.4187729597948051,1.419178711355589,1.4190025514719231
44900.0,1.4186188615661508,1.4187841527814642,1.4188143512217175,1.4188670965937669,1.4191463059173743,1.4188834576235256
45e3,1.4185852521835332,1.4186432001557228,1.4187675351180127,1.4190052339029977,1.4186614084755678,1.4188847737872443
45100.0,1.4187843884899314,1.4193633890717325,1.4187710112488836,1.4190176027656025,1.418637030614647,1.4190512649458717
45200.0,1.4189013080140516,1.4190539480752793,1.4182291708950276,1.4189631609025557,1.4191053614268678,1.4187418727307677
45300.0,1.419044321125315,1.4188565907729995,1.4187404757571045,1.4189649606303114,1.4191301648599386,1.419000716518196
45400.0,1.4184353856975422,1.4192789629519627,1.4189978077874053,1.4185987661682344,1.4189905288572096,1.419003074735821
45500.0,1.4192622108445263,1.418881855710088,1.4190262368103024,1.4187493227974932,1.4188301553094036,1.4186752568475525
45600.0,1.4187212797570279,1.418917562794487,1.4187241705559421,1.419183489059432,1.4189388476507725,1.4188211040202545
45700.0,1.4192390423928891,1.4185150250912983,1.4191159531210016,1.4182300468609146,1.418824982457761,1.4190469493391178
45800.0,1.4187796408145363,1.4186919911870983,1.4187962638490825,1.418870297326164,1.418756868186754,1.4190342560297529
45900.0,1.418625706318821,1.4186618876304675,1.4193280670857655,1.418679420957619,1.4187379899525112,1.4191275012288798
46e3,1.4186158991603035,1.418953148230375,1.4187286608738652,1.418931124286941,1.4188709476086439,1.4188730602163604
46100.0,1.4192970060339698,1.418820829670312,1.41877723422687,1.4191348623683093,1.419184824054352,1.4189235236167477
46200.0,1.4191763152383265,1.4188009926139824,1.4190313031581392,1.4189819317875743,1.4187965352117784,1.4189713618060567
46300.0,1.4187146404828495,1.4190127238190589,1.4186878099077584,1.4190084512381138,1.4187629449130315,1.4190571817249895
46400.0,1.419361959907093,1.4186963662032914,1.4187125240329292,1.4188243777225253,1.419128791797626,1.4189120841804375
46500.0,1.4190692437638828,1.4186233767576082,1.4188720075522574,1.4185760867858135,1.4191064818538888,1.4189485936429225
46600.0,1.418824745861454,1.418848931592844,1.418878343043455,1.4189159216318823,1.4188556647090893,1.4188874155386675
46700.0,1.4185943076466492,1.4193681554309632,1.4188280577916441,1.4187568993903334,1.4191345998647003,1.4186575622445763
46800.0,1.4183995052379605,1.4193901039568955,1.4182648342874724,1.41894448540385,1.418675381411529,1.4188781935283943
46900.0,1.4190649137049685,1.4187717173611312,1.4189689450431349,1.4190618558177268,1.4189133533966318,1.4186376055521173
47e3,1.4185925173386968,1.41874021447326,1.4187991441176615,1.4189889443512345,1.4188964922646221,1.4189426166917563
47100.0,1.4190496011907083,1.4188490713946391,1.418425112669155,1.4189780240387988,1.4188487606060642,1.4186229738452711
47200.0,1.4189462393818064,1.418879211899645,1.4184931780629768,1.4189213413222146,1.4187435501742045,1.4189181729193496
47300.0,1.4188105042153039,1.4188562243822889,1.4190430292064253,1.4191234394327807,1.4190322287788548,1.4187537666256895
47400.0,1.4189879122411684,1.4187830351856905,1.41883565762563,1.4187716876057628,1.4188122339846203,1.418978576225896
47500.0,1.4195401651044885,1.4192664646587352,1.4188028594644404,1.4190028201613534,1.418704906998331,1.4188447526244148
47600.0,1.4190607186433681,1.419120492853013,1.4191433416336612,1.419022281061211,1.4186944277731945,1.4187066712590568
47700.0,1.4192889790664567,1.418749429076778,1.4186850472701407,1.4188764216173817,1.4186668157989881,1.4183464819299878
47800.0,1.4182392298531903,1.4190641119105827,1.4187832458185419,1.4189715912737628,1.4189455450356954,1.4182759576657689
47900.0,1.4193610291489924,1.4190082664860224,1.4185055627567424,1.4191086141358245,1.4190005471008633,1.418815745250817
48e3,1.4193578139684113,1.4193162033319584,1.418820409568344,1.419086617692548,1.4187471823198652,1.4190331848526005
48100.0,1.4187930177919343,1.4186220706554948,1.4187814256688183,1.4190785045347363,1.4193514721402056,1.4187185511939984
48200.0,1.4191295141058051,1.4187603859108688,1.4184056129014928,1.4189152344358364,1.4191321621819255,1.4188358717231342
48300.0,1.418564045974064,1.418713148520005,1.4191241026988723,1.4190199981714833,1.4189957439913061,1.4185073279930756
48400.0,1.4194700459472045,1.4189760805568097,1.418745090285682,1.4188661680500343,1.4187408381603688,1.4190325504728982
